Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ImportedPrice,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh,EUR/kWh
03-Jan 11:00:00,233.13653774332386,68.58929421086445,592.0572657966514,277.91696446055613,-3.3486030406726996,-44.780426717232274,11.504156337506563,18.040574494096045,0.0,5136.337791446758,104.25854625029123,561.2768068091368,-334.12441617269684,-35.35966276497983,-2.842170943040401E-14,0.0,90.30515256271681,0.0,0.0,16.44451819990207,0.0,4733.536846562389,96.29647243147022,0.0,0.0,0.0,0.0,601.2828595186088,0.0,601.2828595186088,4035.9575146123107,4035.9575146123107,0.0,4035.957514612309,4035.957514612309,0.0,1.8189894035458565E-12,0.7022336584716232,0.25,0.07,
03-Jan 12:00:00,215.26684016791654,84.62479000953087,428.5065263922404,257.43232740810544,-1.6869937685992586,-42.165487240188895,8.214412980252082,18.069437150082955,0.0,4780.150510104292,122.9359264087334,484.7312765199155,-312.8186080766318,-33.136851591626034,7.815970093361102E-14,0.0,67.05503636880329,0.0,0.0,14.53239695788886,0.0,4436.851333517209,80.89963760619773,0.0,0.0,0.0,0.0,1420.7098671020624,0.0,2021.9927266206712,2935.241828808954,2935.241828808954,0.0,2935.241828808952,2935.241828808952,0.0,1.8189894035458565E-12,0.5513544928858481,0.25,0.07,
03-Jan 13:00:00,214.5330682055089,65.60858845949511,511.63627369418504,272.2669031706313,-0.49172768445389403,-57.733834965122384,22.943333823244682,20.657195680462,0.0,4728.820607432001,120.63457900888551,937.8722973952604,-291.481021491984,-29.18410546697956,7.815970093361102E-14,0.0,70.58069025589717,0.0,0.0,11.025369820310395,0.0,3909.37279791061,83.29575351489393,0.0,0.0,0.0,0.0,646.2317298526882,0.0,2668.2244564733596,3179.8453145430312,3179.8453145430312,0.0,3179.8453145430312,3179.8453145430312,0.0,0.0,0.5647565228608208,0.25,0.07,
03-Jan 14:00:00,183.60904818841988,48.28059691613875,569.9071261793684,251.2884442875744,0.17105567161433655,-67.67939609915453,25.541917779394762,24.754833095775233,0.0,4156.508219768522,126.39703735214206,853.0393094889505,-259.44809860719187,-25.365372831465578,-3.552713678800501E-15,0.0,54.47026067254503,0.0,0.0,8.409824513929756,0.0,3399.005259179613,94.89000313162941,0.0,0.0,0.0,0.0,0.0,636.952255432696,2031.2722010406637,3941.067511480679,3941.067511480679,0.0,4035.957514612309,3941.067511480679,94.89000313162941,0.0,0.7583880307512834,0.25,0.07,
03-Jan 15:00:00,102.50615142404723,32.41943089632104,474.5916292278746,161.4862822703221,0.26468146462912934,-58.980130846274875,31.673618856876928,20.8659814363367,0.0,2253.017383286604,130.35435435290444,309.5642842944827,-157.32440906240203,-14.39791358074461,9.237055564881302E-14,0.0,50.70134293566997,0.0,0.0,2.8040492221412876,0.0,1931.3156751245515,93.68864151520594,0.0,0.0,0.0,0.0,0.0,2031.2722010406637,0.0,3868.8992346500095,3868.8992346500095,0.0,5258.974943282705,3868.8992346500095,1390.0757086326953,0.0,1.1585156252484468,0.25,0.07,
03-Jan 16:00:00,16.8958381334726,16.8958381334726,0.0,16.291345321106125,-0.1518361476379093,0.6044928123664768,0.38183230608815627,0.649001611914792,0.0,315.5873758161737,95.92895145322204,-8.881784197001252E-16,-18.452334742325732,-1.6512960382673558,0.0,0.0,17.937954002963203,0.0,0.0,0.03550197520274577,0.0,221.78859916537874,30.367885011012653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.4207141543661,191.4207141543661,0.0,6848.897600554221,191.42071415436567,6657.476886399855,4.263256414560601E-13,0.5681749679326187,0.25,0.07,
03-Jan 17:00:00,0.0,0.0,0.0,0.0,-0.8852128762079348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7949.613286357578,0.0,7949.613286357578,0.0,0.0,0.25,0.07,
03-Jan 18:00:00,0.0,0.0,0.0,0.0,-1.740405066378805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9294.932457895013,0.0,9294.932457895013,0.0,0.0,0.25,0.07,
03-Jan 19:00:00,0.0,0.0,0.0,0.0,-2.5955972565496763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8805.725486426856,0.0,8805.725486426856,0.0,0.0,0.25,0.07,
03-Jan 20:00:00,0.0,0.0,0.0,0.0,-3.4507894467205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7338.10457202238,0.0,7338.10457202238,0.0,0.0,0.25,0.07,
03-Jan 21:00:00,0.0,0.0,0.0,0.0,-4.305981636891418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.880171883824,0.0,5625.880171883824,0.0,0.0,0.25,0.07,
03-Jan 22:00:00,0.0,0.0,0.0,0.0,-5.1611738270622896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4892.069714681586,0.0,4892.069714681586,0.0,0.0,0.25,0.07,
03-Jan 23:00:00,0.0,0.0,0.0,0.0,-6.0163660172331594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
04-Jan 00:00:00,0.0,0.0,0.0,0.0,-6.853463218382189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
04-Jan 01:00:00,0.0,0.0,0.0,0.0,-6.999353106481328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
04-Jan 02:00:00,0.0,0.0,0.0,0.0,-7.145242994580464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
04-Jan 03:00:00,0.0,0.0,0.0,0.0,-7.2911328826796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
04-Jan 04:00:00,0.0,0.0,0.0,0.0,-7.4370227707787375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3179.8453145430312,0.0,3179.8453145430312,0.0,0.0,0.25,0.07,
04-Jan 05:00:00,0.0,0.0,0.0,0.0,-7.5829126588778735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4035.957514612309,0.0,4035.957514612309,0.0,0.0,0.25,0.07,
04-Jan 06:00:00,0.0,0.0,0.0,0.0,-7.728802546977011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.974943282705,0.0,5258.974943282705,0.0,0.0,0.25,0.07,
04-Jan 07:00:00,0.0,0.0,0.0,0.0,-7.874692435076149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6604.294114820142,0.0,6604.294114820142,0.0,0.0,0.25,0.07,
04-Jan 08:00:00,0.23908997985975744,0.23908997985975744,0.0,0.0,-7.499559503916945,0.23908997985975744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7460.406314889418,0.0,7460.406314889418,0.0,0.0,0.25,0.07,
04-Jan 09:00:00,26.63160443288444,26.63160443288444,0.0,25.41914250301992,-6.629485382337582,1.2124619298645207,0.5933181039990241,0.9307779588945433,0.0,494.14956038181293,109.18031918379197,0.0,-42.60493951100687,-3.091629144867283,0.0,0.0,15.356961393390128,0.0,0.0,0.12390026864641845,0.0,415.1849481918586,41.02433797828471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.16061021357393,374.16061021357393,0.0,7338.10457202238,374.1606102135738,6963.943961808806,1.1368683772161603E-13,0.7117824614230533,0.25,0.07,
04-Jan 10:00:00,86.21465797253605,62.08583880811073,113.18320390376336,99.81870344646806,-5.315193316055289,-13.604045473932018,2.8184379990690327,5.892332612233349,0.0,1884.1120510312262,140.16612131299553,70.75534471448431,-175.68178005782568,-13.672169047473876,-2.842170943040401E-14,0.0,25.91649206505539,0.0,0.0,2.412923124325412,0.0,1834.2151189196657,68.21438137162642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.0007375480393,1766.0007375480393,0.0,5258.974943282705,1766.000737548039,3492.9742057346657,2.2737367544323206E-13,0.8555178383623139,0.25,0.07,
04-Jan 11:00:00,156.031639833674,89.76882928438313,237.17400700399483,174.85663892887783,-4.150270468563968,-18.82499909520382,6.167732473633917,10.054944483346942,0.0,3280.55033357883,131.42114784630922,238.5662158257226,-269.61985339791715,-23.49778163934614,7.105427357601002E-15,0.0,47.14527139189569,0.0,0.0,7.195117912529941,0.0,3149.340215639635,82.39044775183064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.9497678878042,3066.9497678878042,0.0,4035.957514612309,3066.9497678878042,969.0077467245044,0.0,0.8481538738957727,0.25,0.07,
04-Jan 12:00:00,134.13976511767365,94.98471862138312,127.6824647179909,146.36212671968377,-3.1990342504924003,-12.222361602010125,4.119802932829881,8.339421368875842,0.0,2769.112022003786,139.2162931508491,154.08600023930646,-230.44805231987368,-20.08012604058414,7.105427357601002E-15,0.0,28.907642188952224,0.0,0.0,5.245441685664758,0.0,2692.184823099471,76.9748796827028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.2099434167685,2615.2099434167685,0.0,2935.241828808952,2615.2099434167685,320.0318853921838,0.0,0.8640282867131313,0.25,0.07,
04-Jan 13:00:00,149.67123536778658,97.4578539995612,178.1119248008049,172.8399763075707,-2.514004063081993,-23.16874093978413,9.9321816229563,10.938811802646809,0.0,3142.7185659990905,135.79388244012807,353.74378497383606,-248.14435428802477,-21.503953213352062,-1.4210854715202004E-14,0.0,34.13149109287581,0.0,0.0,5.984232954785247,0.0,2882.713482038841,79.29486089867586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.418621140165,2803.418621140165,0.0,3179.8453145430312,2803.418621140165,376.42669340286585,0.0,0.7843210462562705,0.25,0.07,
04-Jan 14:00:00,105.04431372286473,72.95037676461038,133.85040000167854,125.01587701322748,-2.1330016109646626,-19.971563290362752,7.658907488037744,9.414375591778215,0.0,2232.25284254295,141.65288980071418,218.00179196182427,-183.06313335169995,-15.254923029270373,-1.1723955140041653E-13,0.0,21.671556896062206,0.0,0.0,3.0263582661895274,0.0,2046.2183019991305,70.68298370429106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.5353182948395,1975.5353182948395,0.0,4035.957514612309,1975.5353182948395,2060.4221963174696,0.0,0.7641343796142471,0.25,0.07,
04-Jan 15:00:00,60.255265676362576,42.80404122735186,116.20734873104392,78.0259046127766,-2.077062700259394,-17.770638936414024,8.77025357045067,7.714194753651948,0.0,1272.6773160497773,133.40992306047428,85.3661785855688,-106.76907386408232,-8.54729059916727,1.5987211554602254E-14,0.0,21.031541712181024,0.0,0.0,0.9640533267417983,0.0,1147.2219838280614,65.80838724786315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.4135965801984,1081.4135965801984,0.0,5258.974943282705,1081.4135965801984,4177.561346702507,0.0,0.6701979984258504,0.25,0.07,
04-Jan 16:00:00,8.045485046741211,8.045485046741211,0.0,0.0,-2.3747380136375202,8.045485046741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6848.897600554221,0.0,6848.897600554221,0.0,0.0,0.25,0.07,
04-Jan 17:00:00,0.0,0.0,0.0,0.0,-2.915641502231564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7949.613286357578,0.0,7949.613286357578,0.0,0.0,0.25,0.07,
04-Jan 18:00:00,0.0,0.0,0.0,0.0,-3.588338320455577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9294.932457895013,0.0,9294.932457895013,0.0,0.0,0.25,0.07,
04-Jan 19:00:00,0.0,0.0,0.0,0.0,-4.261035138679589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8805.725486426856,0.0,8805.725486426856,0.0,0.0,0.25,0.07,
04-Jan 20:00:00,0.0,0.0,0.0,0.0,-4.933731956903602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7338.10457202238,0.0,7338.10457202238,0.0,0.0,0.25,0.07,
04-Jan 21:00:00,0.0,0.0,0.0,0.0,-5.606428775127614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.880171883824,0.0,5625.880171883824,0.0,0.0,0.25,0.07,
04-Jan 22:00:00,0.0,0.0,0.0,0.0,-6.279125593351627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4892.069714681586,0.0,4892.069714681586,0.0,0.0,0.25,0.07,
04-Jan 23:00:00,0.0,0.0,0.0,0.0,-6.951822411575639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
05-Jan 00:00:00,0.0,0.0,0.0,0.0,-9.254669088191942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
05-Jan 01:00:00,0.0,0.0,0.0,0.0,-9.476317092638347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
05-Jan 02:00:00,0.0,0.0,0.0,0.0,-9.697965097084753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
05-Jan 03:00:00,0.0,0.0,0.0,0.0,-9.919613101531159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
05-Jan 04:00:00,0.0,0.0,0.0,0.0,-10.141261105977563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3179.8453145430312,0.0,3179.8453145430312,0.0,0.0,0.25,0.07,
05-Jan 05:00:00,0.0,0.0,0.0,0.0,-10.362909110423969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4035.957514612309,0.0,4035.957514612309,0.0,0.0,0.25,0.07,
05-Jan 06:00:00,0.0,0.0,0.0,0.0,-10.584557114870373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.974943282705,0.0,5258.974943282705,0.0,0.0,0.25,0.07,
05-Jan 07:00:00,0.0,0.0,0.0,0.0,-10.806205119316779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6604.294114820142,0.0,6604.294114820142,0.0,0.0,0.25,0.07,
05-Jan 08:00:00,0.910012556947025,0.910012556947025,0.0,0.0,-10.645365521814044,0.910012556947025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7460.406314889418,0.0,7460.406314889418,0.0,0.0,0.25,0.07,
05-Jan 09:00:00,25.098391370957227,25.098391370957227,0.0,23.84320267687431,-10.119039624405813,1.2551886940829178,0.5563206487224488,0.842391660207996,0.0,464.1520608090792,105.62309549487755,0.0,-43.821463925533756,-2.9026965748394495,0.0,0.0,15.324219261142037,0.0,0.0,0.10925046829480393,0.0,389.8196560851379,39.48764202549219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.33201405964576,350.33201405964576,0.0,7338.10457202238,350.33201405964564,6987.772557962735,8.526512829121202E-14,0.7105020718163857,0.25,0.07,
05-Jan 10:00:00,56.587501703448304,56.587501703448304,0.0,54.6394306561161,-9.260293415333301,1.9480710473322063,1.2814625492252203,2.1302765511831065,0.0,1059.3886613720365,132.68710765710244,-3.552713678800501E-15,-114.05122933475793,-7.74872577352132,2.4868995751603507E-14,0.0,7.589346580182838,0.0,0.0,0.7744142034209196,0.0,1040.1377480396095,67.52839416051918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.6093538790903,972.6093538790903,0.0,5258.974943282705,972.6093538790901,4286.365589403615,2.8421709430404007E-13,0.8607606204684218,0.25,0.07,
05-Jan 11:00:00,94.91898250758747,94.91898250758747,0.0,92.43842739134243,-8.498923538236882,2.4805551162450428,2.1960139655331368,3.71357328846172,0.0,1789.416414040348,142.2880298784611,-4.973799150320701E-14,-188.65320815555563,-13.691504932300688,-1.4210854715202004E-14,0.0,10.24760134401717,0.0,0.0,2.417207077180571,0.0,1836.8082888285453,68.26402197799136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.5442668505539,1768.5442668505539,0.0,4035.957514612309,1768.5442668505539,2267.413247761755,1.1368683772161603E-13,0.9251528681806502,0.25,0.07,
05-Jan 12:00:00,100.49744732078874,100.49744732078874,0.0,97.96941376436871,-7.876874491825795,2.528033556420027,2.324243304255131,3.9753461417496103,0.0,1895.7319669037665,143.0686716279838,0.0,-195.22898967010838,-14.52758212372021,7.105427357601002E-15,0.0,10.881335116530046,0.0,0.0,2.7215246089112606,0.0,1948.8170073441702,69.81167541893998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.0053319252302,1879.0053319252302,0.0,2935.241828808952,1879.0053319252302,1056.2364968837219,0.0,0.9274438302604618,0.25,0.07,
05-Jan 13:00:00,75.55711560681108,75.55711560681108,0.0,73.06193261818072,-7.428415474566065,2.4951829886303614,1.7171799002873305,2.8650134159351333,0.0,1416.1610087644967,139.01406921474018,-3.552713678800501E-15,-144.98770162687023,-10.607914090786466,2.4868995751603507E-14,0.0,7.746095738431595,0.0,0.0,1.4509456735074266,0.0,1423.5455138554744,64.76333611037771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.7821777450965,1358.7821777450965,0.0,3179.8453145430312,1358.7821777450965,1821.0631367979347,0.0,0.8993087091812828,0.25,0.07,
05-Jan 14:00:00,74.29596181441181,74.29596181441181,0.0,72.55106620556015,-7.178252466082645,1.7448956088516638,1.7191836806601453,3.0253823586349173,0.0,1402.238423438362,138.73576944891568,0.0,-142.42282322273513,-10.48685292922031,1.0658141036401503E-14,0.0,7.678419982806588,0.0,0.0,1.418222170041815,0.0,1407.315687988553,64.76344188655992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.5522461019932,1342.5522461019932,0.0,4035.957514612309,1342.5522461019932,2693.4052685103156,0.0,0.8948237647757113,0.25,0.07,
05-Jan 15:00:00,39.14202523852813,39.14202523852813,0.0,37.75922617069175,-7.1401671542280285,1.3827990678363804,0.88532628064347,1.491389707301756,0.0,731.710310579198,123.22754634354655,-1.7763568394002505E-15,-70.73558605478664,-5.007591331992407,0.0,0.0,11.539506024784025,0.0,0.0,0.3240902160727981,0.0,672.362345381574,56.29205621365458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0702891679194,616.0702891679194,0.0,5258.974943282705,616.0702891679193,4642.904654114785,1.1368683772161603E-13,0.7889641920529289,0.25,0.07,
05-Jan 16:00:00,2.9979026788180008,2.9979026788180008,0.0,0.0,-7.1144486935991225,2.9979026788180008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6848.897600554221,0.0,6848.897600554221,0.0,0.0,0.25,0.07,
05-Jan 17:00:00,0.0,0.0,0.0,0.0,-7.029082062879743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7949.613286357578,0.0,7949.613286357578,0.0,0.0,0.25,0.07,
05-Jan 18:00:00,0.0,0.0,0.0,0.0,-6.81133977346451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9294.932457895013,0.0,9294.932457895013,0.0,0.0,0.25,0.07,
05-Jan 19:00:00,0.0,0.0,0.0,0.0,-6.593597484049276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8805.725486426856,0.0,8805.725486426856,0.0,0.0,0.25,0.07,
05-Jan 20:00:00,0.0,0.0,0.0,0.0,-6.375855194634043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7338.10457202238,0.0,7338.10457202238,0.0,0.0,0.25,0.07,
05-Jan 21:00:00,0.0,0.0,0.0,0.0,-6.158112905218809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.880171883824,0.0,5625.880171883824,0.0,0.0,0.25,0.07,
05-Jan 22:00:00,0.0,0.0,0.0,0.0,-5.940370615803577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4892.069714681586,0.0,4892.069714681586,0.0,0.0,0.25,0.07,
05-Jan 23:00:00,0.0,0.0,0.0,0.0,-5.722628326388343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6383430748724,0.0,2690.6383430748724,0.0,0.0,0.25,0.07,
