Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh
03-Jan 17:00:00,0.0,0.0,0.0,0.0,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
03-Jan 18:00:00,0.0,0.0,0.0,0.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
03-Jan 19:00:00,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
03-Jan 20:00:00,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
03-Jan 21:00:00,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
03-Jan 22:00:00,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
03-Jan 23:00:00,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 00:00:00,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 01:00:00,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 02:00:00,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 03:00:00,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 04:00:00,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 05:00:00,0.0,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 06:00:00,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 07:00:00,0.0,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
04-Jan 08:00:00,0.35,0.35,0.0,0.0,-0.9,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 09:00:00,75.56,28.89,437.49684466574956,151.8822066118542,0.09,-76.3222066118542,51.72312808966974,15.68346791125665,0.0,851.5141549581523,65.05406776278616,288.513526552484,-53.26251772664838,-2.975475601421197,0.0,144.69180967209817,9.78718850793937,0.0,0.0,0.23563147909005863,0.0,399.46992431182406,31.959441664906908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.5104826469171,367.5104826469171,0.0,200.0,200.0,0.0,167.51048264691713,0.24002637181376105,0.07,
04-Jan 10:00:00,171.32,39.61,638.0963496707793,294.47950714175636,1.27,-123.15950714175636,91.91242120271784,16.488804194468663,0.0,1875.6690799852643,60.418196786972814,877.1717827228509,-95.32903328813363,-4.359358651859683,-7.105427357601002E-15,440.00039028816025,12.159923227456453,0.0,0.0,0.5088036617078842,0.0,585.0983752381096,33.266738551103956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.8316366870057,551.8316366870057,0.0,200.0,200.0,0.0,351.8316366870057,0.18588641212298998,0.07,
04-Jan 11:00:00,248.36,45.64,745.1282871899563,402.3969133390012,2.37,-154.03691333900116,99.38069800165779,15.571619955201125,0.0,2897.441521451994,41.11859893955854,1587.010772011125,-116.49000694522113,-5.154790367237128,0.0,684.4749884715147,14.021786676733193,0.0,0.0,0.7140139799710064,0.0,691.74615868555,32.35158080276978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.3945778827801,659.3945778827801,0.0,200.0,200.0,0.0,459.39457788278014,0.16254995680083625,0.07,
04-Jan 12:00:00,280.6,48.01,777.5023107882465,446.0358366722551,3.19,-165.43583667225505,148.17018014003284,12.572783604535786,0.0,2875.752159111079,37.17292032135695,1422.0022873221167,-101.8117763540656,-5.3745696024313485,0.0,787.2807731187006,14.498674378790312,0.0,0.0,0.7774280328989408,0.0,721.2064218937124,32.40229121194643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.804130681766,688.804130681766,0.0,200.0,200.0,0.0,488.80413068176597,0.1531870726037033,0.07,
04-Jan 13:00:00,261.58,45.26,756.8033714240619,417.2526514863018,3.61,-155.6726514863018,137.37077450168928,12.9847040559409,0.0,2690.3235031210093,39.68133498838053,1348.6175237334808,-96.67767971711956,-4.814445151927234,0.0,743.4289086028889,13.347395256414604,0.0,0.0,0.6244014392437738,0.0,646.1160639696483,32.059024707741756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0570392619065,614.0570392619065,0.0,200.0,200.0,0.0,414.05703926190654,0.145984160453649,0.07,
04-Jan 14:00:00,214.15,48.1,712.603500124711,355.7653598823075,3.69,-141.6153598823075,84.80033441162007,18.313783077955406,0.0,2546.7245233187386,52.78634579559963,1334.5667478504506,-101.06103399616664,-5.285108573152509,0.0,541.513948476766,14.237372105088163,0.0,0.0,0.7479653733146868,0.0,709.2182862868391,32.39473864572187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.8235476411172,676.8235476411172,0.0,200.0,200.0,0.0,476.8235476411172,0.18871565466349535,0.07,
04-Jan 15:00:00,120.62,35.01,593.2599020236697,226.32088018714398,3.25,-105.70088018714398,67.85008502900958,19.800168471693816,0.0,1397.7999169993213,61.13140949232154,614.8563937992462,-69.599083861089,-3.7230190787355673,0.0,284.0575834486883,10.951070288745267,0.0,0.0,0.3700624833584828,0.0,499.7555004267859,33.74099992637172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.01450050041416,466.01450050041416,0.0,200.0,200.0,0.0,266.01450050041416,0.20425417124861137,0.07,
04-Jan 16:00:00,4.95,4.95,0.0,0.0,2.27,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
04-Jan 17:00:00,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
04-Jan 18:00:00,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
04-Jan 19:00:00,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
04-Jan 20:00:00,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
04-Jan 21:00:00,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 22:00:00,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
04-Jan 23:00:00,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 00:00:00,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 01:00:00,0.0,0.0,0.0,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 02:00:00,0.0,0.0,0.0,0.0,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 03:00:00,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 04:00:00,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 05:00:00,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 06:00:00,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 07:00:00,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
05-Jan 08:00:00,0.2,0.2,0.0,0.0,-0.42,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 09:00:00,19.85,19.85,0.0,18.577323777797563,-0.03,1.2726762222024384,1.4093109307713254,0.5348124099884841,0.0,167.66266040534055,47.73584116449507,0.0,-8.396199478397012,-0.9073544173859185,0.0,0.0,7.342429734453374,0.0,0.0,0.021780214222679693,0.0,121.86616318795234,15.909163990481817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.95699919747052,105.95699919747052,0.0,200.0,105.95699919747052,94.04300080252948,0.0,0.5657735331126297,0.07,
05-Jan 10:00:00,47.4,47.4,0.0,46.23492645837879,0.45,1.1650735416212115,3.5057801863218945,1.7675206625730229,0.0,412.8931861435974,60.104590836652676,0.0,-25.91848421136046,-2.786827901990304,1.4210854715202004E-14,0.0,7.130025919597962,0.0,0.0,0.20546058845001508,0.0,374.15842091224755,30.493288951651405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.66513196059617,343.66513196059617,0.0,200.0,200.0,0.0,143.66513196059617,0.7373291899577772,0.07,
05-Jan 11:00:00,62.17,62.17,0.0,60.856055888108905,0.78,1.3139441118910966,4.614247478655443,2.329014554330434,0.0,543.4409620596401,65.1166790715674,0.0,-34.17007505877512,-3.7832441201072373,-2.1316282072803006E-14,0.0,8.061808699216272,0.0,0.0,0.37864912497078623,0.0,507.83714434276806,33.774069377868294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0630749648998,474.0630749648998,0.0,200.0,200.0,0.0,274.0630749648998,0.7727312120745585,0.07,
05-Jan 12:00:00,64.37,64.37,0.0,62.848336508034144,1.07,1.5216634919658603,4.765445736294991,2.3997743606436415,0.0,561.2858134238427,65.31078238390914,0.0,-34.899063268943046,-3.919922662404616,0.0,0.0,8.2177393215945,0.0,0.0,0.4065025022590796,0.0,526.1697751474277,33.78860859093292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.38116655649475,492.38116655649475,0.0,200.0,200.0,0.0,292.38116655649475,0.7771480708631766,0.07,
05-Jan 13:00:00,62.41,62.41,0.0,60.944874589595216,1.06,1.4651254104047808,4.621107810647345,2.3279702700499967,0.0,544.2776288096906,65.12797477978486,0.0,-33.80632623742027,-3.7864653764437657,-3.552713678800501E-15,0.0,8.09393007482386,0.0,0.0,0.3792942037001844,0.0,508.26922136524564,33.77537798979927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.4938433754464,474.4938433754464,0.0,200.0,200.0,0.0,274.4938433754464,0.7723062003539073,0.07,
05-Jan 14:00:00,53.02,53.02,0.0,51.759704222724146,1.23,1.2602957772758572,3.92466137069474,1.9801703179748453,0.0,462.21711514327006,62.72095096966479,0.0,-28.241949032183204,-3.1527933880644015,0.0,0.0,7.365661463868268,0.0,0.0,0.26296578694372214,0.0,423.26227934304103,32.62004059412182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.6422387489192,390.6422387489192,0.0,200.0,200.0,0.0,190.64223874891923,0.7486581241478644,0.07,
05-Jan 15:00:00,25.0,25.0,0.0,23.58677187907049,1.2,1.4132281209295101,1.7891662395820926,0.7693564370185468,0.0,211.96475196089608,49.58484133704466,0.0,-11.023958176859058,-1.2447542422820215,-1.7763568394002505E-15,0.0,7.43663649644097,0.0,0.0,0.04098976834506538,0.0,167.1709967782065,17.847447586394672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.32354919181182,149.32354919181182,0.0,200.0,149.32354919181182,50.67645080818818,0.0,0.6279946220568646,0.07,
05-Jan 16:00:00,2.0,2.0,0.0,0.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
05-Jan 17:00:00,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
05-Jan 18:00:00,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
05-Jan 19:00:00,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
05-Jan 20:00:00,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
05-Jan 21:00:00,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 22:00:00,0.0,0.0,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
05-Jan 23:00:00,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
06-Jan 00:00:00,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
06-Jan 01:00:00,0.0,0.0,0.0,0.0,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
06-Jan 02:00:00,0.0,0.0,0.0,0.0,-1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
06-Jan 03:00:00,0.0,0.0,0.0,0.0,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
06-Jan 04:00:00,0.0,0.0,0.0,0.0,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
06-Jan 05:00:00,0.0,0.0,0.0,0.0,-2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
06-Jan 06:00:00,0.0,0.0,0.0,0.0,-2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
06-Jan 07:00:00,0.0,0.0,0.0,0.0,-2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.3548387096773,0.0,1819.3548387096773,0.0,0.0,0.07,
06-Jan 08:00:00,0.51,0.51,0.0,0.0,-2.39,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.07,
06-Jan 09:00:00,59.81,32.75,248.99467612435325,109.10969817216613,-1.47,-49.29969817216613,31.258236144028217,11.184093657156357,0.0,672.0070731794941,65.52790472640469,162.58621682037642,-45.91656198629063,-3.3570822842945836,0.0,31.812075533114296,10.38646684661163,0.0,0.0,0.2985829959729611,0.0,450.6694705275994,33.189689457802444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.47978106979696,417.47978106979696,0.0,200.0,200.0,0.0,217.47978106979696,0.3795493221267965,0.07,
06-Jan 10:00:00,134.53,59.24,360.171031989751,211.92747585362247,-0.38,-77.39747585362247,55.542663184962976,11.70315948931509,0.0,1458.3910640477916,63.95810185635093,497.934149164162,-88.89880971594707,-6.229174573419532,5.684341886080802E-14,139.15503601998165,15.685976933973315,0.0,0.0,1.029480657678123,0.0,835.7563037050122,32.71924333570518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.037060369307,803.037060369307,0.0,200.0,200.0,0.0,603.037060369307,0.3758758735975784,0.07,
06-Jan 11:00:00,203.0,70.42,481.5132061738548,313.0813320424112,0.7,-110.08133204241119,68.50258844232135,12.1513216581834,0.0,2342.868413174417,59.295469994994406,1032.6433223169524,-119.52388006057151,-7.78338593669158,0.0,314.37656830482103,18.292141059343614,0.0,0.0,1.6106261743127916,0.0,1043.9575513212565,35.659606739495835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.2979445817606,1008.2979445817606,0.0,200.0,200.0,0.0,808.2979445817606,0.3194683483299618,0.07,
06-Jan 12:00:00,224.14999999999998,96.14,422.390260486746,327.16350767532646,1.47,-103.01350767532648,67.78853730647462,10.714151807921386,0.0,2506.501051094179,57.711723873037556,973.622429719175,-120.57874893002959,-10.175253720807657,0.0,216.97040981562145,22.074740508686972,0.0,0.0,2.7465314120326596,0.0,1364.1292184164627,38.81135846813299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.3178599483297,1325.3178599483297,0.0,200.0,200.0,0.0,1125.3178599483297,0.40183829476688904,0.07,
06-Jan 13:00:00,212.96000000000004,77.55,466.42858253594176,322.9434867761142,1.92,-109.98348677611415,90.22022607817041,10.43555444535779,0.0,2240.660079026067,59.51867015155147,839.3654553979748,-106.39742839761847,-8.453128801793758,-1.4210854715202004E-14,301.9015836288715,19.18795800611977,0.0,0.0,1.898699297426807,0.0,1133.6382697435345,36.28572518137879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.3525445621556,1097.3525445621556,0.0,200.0,200.0,0.0,897.3525445621556,0.33706664050745394,0.07,
